t s,Position m,Velocity m/s,Acceleration m/s^2,Total Force N,Spring Force N,Damping Force N,Virtual Damping Force,Virtual Damping Voltage,Output Voltage,Electromagnetic Force N,Signal V,dt,Mms,Spring Coefficent N/m,Damping Exponent,Damping coefficient N/m/s,Electromagnetic Force Coefficient N/V,Qtc,Fsc,Test Tone (hz),Fs (hz),Virtual Damping Coefficient
0.00002267573696,0,0,0.004414498133,0.004414498133,0,0,0,0,0.004414498133,0.004414498133,0.004414498133,0.00002267573696,1,37938.75932,1,277.0679154,1,0.703,31,31,31,7
0.00004535147392,0,0.0000001001019985,0.008606943704,0.008606943704,-0.00000008611668091,-0.00002773505205,-0.0001941453643,-0.0001941453643,0.008634764873,0.008828910238,0.008828910238,,,,,,,,,,,
0.00006802721088,0,0.00000029527079,0.01258832965,0.01258832965,-0.0000003401349901,-0.00008181006226,-0.0005726704358,-0.0005726704358,0.01267047985,0.01324315028,0.01324315028,,,,,,,,,,,
0.00009070294785,0,0.0000005807204419,0.01636910051,0.01636910051,-0.0000008397225882,-0.0001608990023,-0.001126293016,-0.001126293016,0.01653083924,0.01765713225,0.01765713225,,,,,,,,,,,
0.0001133786848,0,0.0000009519018594,0.01995917977,0.01995917977,-0.000001658633598,-0.0002637414638,-0.001846190247,-0.001846190247,0.02022457987,0.02207077012,0.02207077012,,,,,,,,,,,
0.0001360544218,0,0.00000140449097,0.02336799589,0.02336799589,-0.000002866902189,-0.0003891393852,-0.002723975697,-0.002723975697,0.02376000217,0.02648397787,0.02648397787,,,,,,,,,,,
0.0001587301587,0.0000000001194300126,0.000001934377498,0.02660450695,0.02660450695,-0.000004531026505,-0.0005359539409,-0.003751677587,-0.003751677587,0.02714499192,0.03089666951,0.03089666951,,,,,,,,,,,
0.0001814058957,0.000000000176973194,0.0000025376543,0.0296772242,0.0296772242,-0.000006714143414,-0.0007031025868,-0.004921718107,-0.004921718107,0.03038704093,0.03530875903,0.03530875903,,,,,,,,,,,
0.0002040816327,0.0000000002497760791,0.000003210607229,0.03259423425,0.03259423425,-0.000009476194547,-0.0008895562521,-0.006226893765,-0.006226893765,0.0334932667,0.03972016047,0.03972016047,,,,,,,,,,,
0.0002267573696,0.0000000003393385623,0.000003949705512,0.03536322037,0.03536322037,-0.00001287408404,-0.001094336673,-0.007660356708,-0.007660356708,0.03647043113,0.04413078784,0.04413078784,,,,,,,,,,,
0.0002494331066,0.0000000004470844261,0.000004751592595,0.03799148252,0.03799148252,-0.00001696182844,-0.001316513855,-0.009215596985,-0.009215596985,0.0393249582,0.04854055519,0.04854055519,,,,,,,,,,,
0.0002721088435,0.0000000005743650942,0.000005613077459,0.04048595653,0.04048595653,-0.00002179069907,-0.001555203671,-0.01088642569,-0.01088642569,0.0420629509,0.05294937659,0.05294937659,,,,,,,,,,,
0.0002947845805,0.0000000007224631976,0.00000653112636,0.04285323224,0.04285323224,-0.00002740935737,-0.001809565566,-0.01266695896,-0.01266695896,0.04469020716,0.05735716612,0.05735716612,,,,,,,,,,,
0.0003174603175,0.0000000008925959636,0.000007502854982,0.04509957078,0.04509957078,-0.00003386398343,-0.002078800389,-0.01455160273,-0.01455160273,0.04721223516,0.06176383788,0.06176383788,,,,,,,,,,,
0.0003401360544,0.000000001085918435,0.000008525520986,0.04723092098,0.04723092098,-0.00004119839814,-0.002362148327,-0.01653503829,-0.01653503829,0.0496342677,0.066169306,0.066169306,,,,,,,,,,,
0.0003628117914,0.000000001303526529,0.000009596516927,0.04925293491,0.04925293491,-0.00004945417923,-0.00265888694,-0.01861220858,-0.01861220858,0.05196127603,0.07057348461,0.07057348461,,,,,,,,,,,
0.0003854875283,0.000000001546459942,0.00001071336352,0.05117098273,0.05117098273,-0.00005867077153,-0.002968329298,-0.02077830509,-0.02077830509,0.0541979828,0.07497628789,0.07497628789,,,,,,,,,,,
0.0004081632653,0.000000001815704914,0.00001187370327,0.05299016676,0.05299016676,-0.00006888559172,-0.003289822213,-0.02302875549,-0.02302875549,0.05634887456,0.07937763005,0.07937763005,,,,,,,,,,,
0.0004308390023,0.000000002112196849,0.00001307529435,0.05471533478,0.05471533478,-0.00008013412789,-0.003622744549,-0.02535921184,-0.02535921184,0.05841821346,0.0837774253,0.0837774253,,,,,,,,,,,
0.0004535147392,0.00000000243682281,0.00001431600489,0.05635109282,0.05635109282,-0.00009245003411,-0.003966505632,-0.02776553942,-0.02776553942,0.06041004849,0.08817558791,0.08817558791,,,,,,,,,,,
0.0004761904762,0.000000002790423886,0.00001559380745,0.05790181716,0.05790181716,-0.0001058652202,-0.004320543723,-0.03024380606,-0.03024380606,0.0623282261,0.09257203216,0.09257203216,,,,,,,,,,,
0.0004988662132,0.000000003173797442,0.00001690677382,0.05937166581,0.05937166581,-0.0001204099373,-0.004684324579,-0.03279027206,-0.03279027206,0.06417640032,0.09696667238,0.09696667238,,,,,,,,,,,
0.0005215419501,0.000000003587699259,0.0000182530701,0.0607645894,0.0607645894,-0.0001361128587,-0.005057340082,-0.03540138058,-0.03540138058,0.06595804234,0.1013594229,0.1013594229,,,,,,,,,,,
0.0005442176871,0.000000004032845561,0.00001963095195,0.06208434156,0.06208434156,-0.0001530011571,-0.005439106933,-0.03807374853,-0.03807374853,0.06767644965,0.1057501982,0.1057501982,,,,,,,,,,,
0.000566893424,0.000000004509914953,0.00002103876015,0.06333448869,0.06333448869,-0.0001711005779,-0.005829165416,-0.04080415791,-0.04080415791,0.06933475468,0.1101389126,0.1101389126,,,,,,,,,,,
0.000589569161,0.000000005019550244,0.00002247491635,0.06451841935,0.06451841935,-0.0001904355086,-0.006227078222,-0.04358954756,-0.04358954756,0.07093593308,0.1145254806,0.1145254806,,,,,,,,,,,
0.000612244898,0.0000000055623602,0.00002393791906,0.06563935311,0.06563935311,-0.0002110290449,-0.006632429332,-0.04642700533,-0.04642700533,0.07248281149,0.1189098168,0.1189098168,,,,,,,,,,,
0.0006349206349,0.000000006138921192,0.00002542633976,0.066700349,0.066700349,-0.0002329030536,-0.007044822954,-0.04931376068,-0.04931376068,0.07397807501,0.1232918357,0.1232918357,,,,,,,,,,,
0.0006575963719,0.000000006749778774,0.00002693881933,0.06770431351,0.06770431351,-0.0002560782323,-0.007463882516,-0.05224717761,-0.05224717761,0.07542427426,0.1276714519,0.1276714519,,,,,,,,,,,
0.0006802721088,0.000000007395449171,0.00002847406454,0.0686540082,0.0686540082,-0.0002805741662,-0.007889249704,-0.05522474793,-0.05522474793,0.07682383207,0.13204858,0.13204858,,,,,,,,,,,
0.0007029478458,0.000000008076420708,0.00003003084477,0.06955205695,0.06955205695,-0.0003064093814,-0.008320583558,-0.0582440849,-0.0582440849,0.07817904989,0.1364231348,0.1364231348,,,,,,,,,,,
0.0007256235828,0.00000000879315515,0.00003160798892,0.07040095279,0.07040095279,-0.0003336013969,-0.008757559599,-0.06130291719,-0.06130291719,0.07949211378,0.140795031,0.140795031,,,,,,,,,,,
0.0007482993197,0.000000009546088992,0.0000332043824,0.07120306447,0.07120306447,-0.0003621667727,-0.009199869015,-0.0643990831,-0.0643990831,0.08076510026,0.1451641834,0.1451641834,,,,,,,,,,,
0.0007709750567,0.00000001033563467,0.00003481896436,0.07196064267,0.07196064267,-0.0003921211561,-0.009647217873,-0.06753052511,-0.06753052511,0.0819999817,0.1495305068,0.1495305068,,,,,,,,,,,
0.0007936507937,0.00000001116218172,0.00003645072497,0.07267582584,0.07267582584,-0.0004234793258,-0.01009932638,-0.07069528467,-0.07069528467,0.08319863154,0.1538939162,0.1538939162,,,,,,,,,,,
0.0008163265306,0.00000001202609789,0.00003809870288,0.07335064584,0.07335064584,-0.0004562552332,-0.01055592819,-0.0738914973,-0.0738914973,0.08436282926,0.1582543266,0.1582543266,,,,,,,,,,,
0.0008390022676,0.00000001292773015,0.00003976198283,0.07398703326,0.07398703326,-0.0004904620427,-0.01101676969,-0.07711738786,-0.07711738786,0.085494265,0.1626116529,0.1626116529,,,,,,,,,,,
0.0008616780045,0.00000001386740574,0.00004143969334,0.07458682246,0.07458682246,-0.0005261121685,-0.01148160945,-0.08037126613,-0.08037126613,0.08659454407,0.1669658102,0.1669658102,,,,,,,,,,,
0.0008843537415,0.00000001484543305,0.0000431310045,0.07515175637,0.07515175637,-0.0005632173114,-0.01195021751,-0.08365152254,-0.08365152254,0.08766519119,0.1713167137,0.1713167137,,,,,,,,,,,
0.0009070294785,0.00000001586210257,0.00004483512596,0.07568349108,0.07568349108,-0.0006017884917,-0.01242237489,-0.08695662421,-0.08695662421,0.08870765446,0.1756642787,0.1756642787,,,,,,,,,,,
0.0009297052154,0.00000001691768772,0.0000465513049,0.07618360013,0.07618360013,-0.0006418360825,-0.01289787301,-0.09028511105,-0.09028511105,0.08972330922,0.1800084203,0.1800084203,,,,,,,,,,,
0.0009523809524,0.00000001801244563,0.00004827882418,0.07665357867,0.07665357867,-0.0006833698396,-0.01337651317,-0.0936355922,-0.0936355922,0.09071346169,0.1843490539,0.1843490539,,,,,,,,,,,
0.0009750566893,0.00000001914661798,0.00005001700056,0.07709484736,0.07709484736,-0.0007263989314,-0.01385810608,-0.09700674256,-0.09700674256,0.09167935238,0.1886860949,0.1886860949,,,,,,,,,,,
0.0009977324263,0.00000002032043166,0.00005176518304,0.07750875608,0.07750875608,-0.0007709319659,-0.01434247136,-0.1003972995,-0.1003972995,0.0926221594,0.1930194589,0.1930194589,,,,,,,,,,,
0.001020408163,0.00000002153409948,0.00005352275121,0.07789658746,0.07789658746,-0.0008169770175,-0.0148294371,-0.1038060597,-0.1038060597,0.09354300158,0.1973490613,0.1973490613,,,,,,,,,,,
0.0010430839,0.00000002278782088,0.00005528911373,0.07825956025,0.07825956025,-0.0008645416519,-0.01531883949,-0.1072318764,-0.1072318764,0.09444294139,0.2016748178,0.2016748178,,,,,,,,,,,
0.001065759637,0.00000002408178249,0.00005706370694,0.07859883252,0.07859883252,-0.0009136329499,-0.01581052233,-0.1106736563,-0.1106736563,0.09532298779,0.2059966441,0.2059966441,,,,,,,,,,,
0.001088435374,0.00000002541615876,0.00005884599339,0.07891550464,0.07891550464,-0.00096425753,-0.01630433672,-0.114130357,-0.114130357,0.09618409889,0.2103144559,0.2103144559,,,,,,,,,,,
0.001111111111,0.00000002679111252,0.00006063546061,0.07921062222,0.07921062222,-0.00101642157,-0.01680014067,-0.1176009847,-0.1176009847,0.09702718447,0.2146281692,0.2146281692,,,,,,,,,,,
0.001133786848,0.00000002820679551,0.00006243161985,0.07948517881,0.07948517881,-0.001070130826,-0.01729779877,-0.1210845914,-0.1210845914,0.09785310841,0.2189376998,0.2189376998,,,,,,,,,,,
0.001156462585,0.0000000296633489,0.00006423400486,0.0797401185,0.0797401185,-0.001125390655,-0.01779718182,-0.1245802728,-0.1245802728,0.09866269098,0.2232429637,0.2232429637,,,,,,,,,,,
0.001179138322,0.0000000311609038,0.00006604217081,0.0799763384,0.0799763384,-0.001182206029,-0.01829816659,-0.1280871662,-0.1280871662,0.09945671102,0.2275438772,0.2275438772,,,,,,,,,,,
0.001201814059,0.00000003269958165,0.00006785569322,0.08019469096,0.08019469096,-0.001240581558,-0.01880063547,-0.1316044483,-0.1316044483,0.100235908,0.2318403563,0.2318403563,,,,,,,,,,,
0.001224489796,0.00000003427949473,0.00006967416694,0.08039598625,0.08039598625,-0.0013005215,-0.01930447619,-0.1351313333,-0.1351313333,0.1010009839,0.2361323173,0.2361323173,,,,,,,,,,,
0.001247165533,0.00000003590074655,0.00007149720518,0.08058099402,0.08058099402,-0.001362029783,-0.01980958159,-0.1386670712,-0.1386670712,0.1017526054,0.2404196766,0.2404196766,,,,,,,,,,,
0.00126984127,0.00000003756343223,0.0000733244386,0.08075044576,0.08075044576,-0.001425110015,-0.02031584935,-0.1422109455,-0.1422109455,0.1024914051,0.2447023506,0.2447023506,,,,,,,,,,,
0.001292517007,0.00000003926763891,0.00007515551447,0.08090503656,0.08090503656,-0.001489765502,-0.02082318172,-0.1457622721,-0.1457622721,0.1032179838,0.2489802559,0.2489802559,,,,,,,,,,,
0.001315192744,0.00000004101344607,0.0000769900958,0.081045427,0.081045427,-0.001555999259,-0.02133148535,-0.1493203974,-0.1493203974,0.1039329116,0.253253309,0.253253309,,,,,,,,,,,
0.001337868481,0.0000000428009259,0.00007882786058,0.08117224478,0.08117224478,-0.001623814026,-0.02184067101,-0.152884697,-0.152884697,0.1046367298,0.2575214269,0.2575214269,,,,,,,,,,,
0.001360544218,0.00000004463014361,0.00008066850105,0.08128608644,0.08128608644,-0.001693212277,-0.02235065342,-0.156454574,-0.156454574,0.1053299521,0.2617845261,0.2617845261,,,,,,,,,,,
0.001383219955,0.00000004650115774,0.00008251172297,0.0813875189,0.0813875189,-0.001764196231,-0.02286135108,-0.1600294575,-0.1600294575,0.1060130662,0.2660425237,0.2660425237,,,,,,,,,,,
0.001405895692,0.00000004841402044,0.00008435724494,0.08147708088,0.08147708088,-0.001836767869,-0.023372686,-0.163608802,-0.163608802,0.1066865348,0.2702953368,0.2702953368,,,,,,,,,,,
0.001428571429,0.00000005036877775,0.00008620479779,0.08155528442,0.08155528442,-0.001910928936,-0.02388458362,-0.1671920853,-0.1671920853,0.107350797,0.2745428823,0.2745428823,,,,,,,,,,,
0.001451247166,0.00000005236546991,0.00008805412397,0.08162261608,0.08162261608,-0.001986680959,-0.02439697257,-0.170778808,-0.170778808,0.1080062696,0.2787850776,0.2787850776,,,,,,,,,,,
0.001473922902,0.00000005440413152,0.00008990497694,0.08167953834,0.08167953834,-0.002064025252,-0.02490978454,-0.1743684918,-0.1743684918,0.1086533481,0.2830218399,0.2830218399,,,,,,,,,,,
0.001496598639,0.00000005648479185,0.00009175712067,0.08172649071,0.08172649071,-0.002142962923,-0.02542295415,-0.177960679,-0.177960679,0.1092924078,0.2872530868,0.2872530868,,,,,,,,,,,
0.001519274376,0.00000005860747505,0.00009361032907,0.08176389092,0.08176389092,-0.00222349489,-0.02593641874,-0.1815549312,-0.1815549312,0.1099238045,0.2914787357,0.2914787357,,,,,,,,,,,
0.001541950113,0.00000006077220034,0.00009546438556,0.081792136,0.081792136,-0.002305621882,-0.0264501183,-0.1851508281,-0.1851508281,0.1105478762,0.2956987043,0.2956987043,,,,,,,,,,,
0.00156462585,0.00000006297898226,0.00009731908252,0.08181160331,0.08181160331,-0.00238934445,-0.02696399532,-0.1887479673,-0.1887479673,0.1111649431,0.2999129103,0.2999129103,,,,,,,,,,,
0.001587301587,0.00000006522783081,0.00009917422092,0.08182265153,0.08182265153,-0.002474662974,-0.02747799465,-0.1923459625,-0.1923459625,0.1117753092,0.3041212717,0.3041212717,,,,,,,,,,,
0.001609977324,0.00000006751875167,0.0001010296098,0.0818256216,0.0818256216,-0.002561577669,-0.02799206339,-0.1959444437,-0.1959444437,0.1123792627,0.3083237064,0.3083237064,,,,,,,,,,,
0.001632653061,0.00000006985174636,0.0001028850661,0.08182083758,0.08182083758,-0.002650088593,-0.02850615079,-0.1995430555,-0.1995430555,0.112977077,0.3125201325,0.3125201325,,,,,,,,,,,
0.001655328798,0.00000007222681244,0.0001047404139,0.08180860752,0.08180860752,-0.002740195653,-0.02902020814,-0.203141457,-0.203141457,0.1135690113,0.3167104683,0.3167104683,,,,,,,,,,,
0.001678004535,0.0000000746439436,0.0001065954844,0.08178922425,0.08178922425,-0.002831898611,-0.02953418864,-0.2067393205,-0.2067393205,0.1141553115,0.320894632,0.320894632,,,,,,,,,,,
0.001700680272,0.00000007710312989,0.0001084501153,0.08176296614,0.08176296614,-0.002925197088,-0.03004804737,-0.2103363316,-0.2103363316,0.1147362106,0.3250725422,0.3250725422,,,,,,,,,,,
0.001723356009,0.0000000796043578,0.0001103041508,0.08173009782,0.08173009782,-0.003020090571,-0.03056174113,-0.2139321879,-0.2139321879,0.1153119295,0.3292441174,0.3292441174,,,,,,,,,,,
0.001746031746,0.00000008214761043,0.000112157441,0.08169087089,0.08169087089,-0.003116578421,-0.03107522838,-0.2175265986,-0.2175265986,0.1158826777,0.3334092763,0.3334092763,,,,,,,,,,,
0.001768707483,0.00000008473286761,0.0001140098417,0.08164552452,0.08164552452,-0.003214659871,-0.03158846918,-0.2211192843,-0.2211192843,0.1164486536,0.3375679378,0.3375679378,,,,,,,,,,,
0.00179138322,0.00000008736010603,0.0001158612142,0.08159428614,0.08159428614,-0.003314334037,-0.03210142508,-0.2247099756,-0.2247099756,0.1170100453,0.3417200208,0.3417200208,,,,,,,,,,,
0.001814058957,0.00000009002929933,0.0001177114247,0.08153737197,0.08153737197,-0.003415599919,-0.03261405907,-0.2282984135,-0.2282984135,0.117567031,0.3458654444,0.3458654444,,,,,,,,,,,
0.001836734694,0.00000009274041826,0.0001195603447,0.08147498762,0.08147498762,-0.003518456407,-0.03312633548,-0.2318843483,-0.2318843483,0.1181197795,0.3500041278,0.3500041278,,,,,,,,,,,
0.001859410431,0.00000009549343073,0.0001214078501,0.08140732858,0.08140732858,-0.003622902285,-0.03363821994,-0.2354675396,-0.2354675396,0.1186684508,0.3541359904,0.3541359904,,,,,,,,,,,
0.001882086168,0.00000009828830197,0.0001232538213,0.08133458077,0.08133458077,-0.003728936232,-0.03414967933,-0.2390477553,-0.2390477553,0.1192131963,0.3582609516,0.3582609516,,,,,,,,,,,
0.001904761905,0.0000001011249945,0.0001250981428,0.081256921,0.081256921,-0.003836556829,-0.03466068166,-0.2426247716,-0.2426247716,0.1197541595,0.3623789311,0.3623789311,,,,,,,,,,,
0.001927437642,0.0000001040034685,0.0001269407034,0.0811745174,0.0811745174,-0.003945762561,-0.03517119607,-0.2461983725,-0.2461983725,0.120291476,0.3664898485,0.3664898485,,,,,,,,,,,
0.001950113379,0.0000001069236816,0.0001287813954,0.08108752991,0.08108752991,-0.004056551821,-0.03568119277,-0.2497683494,-0.2497683494,0.1208252745,0.3705936239,0.3705936239,,,,,,,,,,,
0.001972789116,0.000000109885589,0.0001306201149,0.08099611065,0.08099611065,-0.004168922912,-0.03619064295,-0.2533345006,-0.2533345006,0.1213556765,0.3746901771,0.3746901771,,,,,,,,,,,
0.001995464853,0.0000001128891436,0.0001324567614,0.08090040432,0.08090040432,-0.00428287405,-0.03669951876,-0.2568966314,-0.2568966314,0.1218827971,0.3787794285,0.3787794285,,,,,,,,,,,
0.00201814059,0.0000001159342964,0.0001342912377,0.08080054856,0.08080054856,-0.004398403369,-0.03720779329,-0.260454553,-0.260454553,0.1224067452,0.3828612982,0.3828612982,,,,,,,,,,,
0.002040816327,0.000000119020996,0.0001361234497,0.08069667433,0.08069667433,-0.00451550892,-0.03771544044,-0.2640080831,-0.2640080831,0.1229276237,0.3869357068,0.3869357068,,,,,,,,,,,
0.002063492063,0.0000001221491889,0.0001379533062,0.08058890624,0.08058890624,-0.004634188677,-0.03822243498,-0.2675570449,-0.2675570449,0.1234455299,0.3910025748,0.3910025748,,,,,,,,,,,
0.0020861678,0.0000001253188197,0.0001397807191,0.08047736284,0.08047736284,-0.004754440537,-0.03872875245,-0.2711012671,-0.2711012671,0.1239605558,0.395061823,0.395061823,,,,,,,,,,,
0.002108843537,0.0000001285298311,0.0001416056026,0.08036215697,0.08036215697,-0.004876262326,-0.03923436912,-0.2746405838,-0.2746405838,0.1244727884,0.3991133723,0.3991133723,,,,,,,,,,,
0.002131519274,0.0000001317821638,0.0001434278737,0.08024339598,0.08024339598,-0.004999651795,-0.03973926198,-0.2781748339,-0.2781748339,0.1249823098,0.4031571436,0.4031571436,,,,,,,,,,,
0.002154195011,0.0000001350757568,0.0001452474519,0.08012118208,0.08012118208,-0.005124606628,-0.04024340871,-0.2817038609,-0.2817038609,0.1254891974,0.4071930584,0.4071930584,,,,,,,,,,,
0.002176870748,0.0000001384105473,0.0001470642587,0.07999561256,0.07999561256,-0.00525112444,-0.04074678759,-0.2852275131,-0.2852275131,0.1259935246,0.4112210377,0.4112210377,,,,,,,,,,,
0.002199546485,0.0000001417864706,0.0001488782182,0.07986678002,0.07986678002,-0.005379202782,-0.04124937756,-0.2887456429,-0.2887456429,0.1264953604,0.4152410033,0.4152410033,,,,,,,,,,,
0.002222222222,0.0000001452034605,0.0001506892563,0.07973477264,0.07973477264,-0.005508839141,-0.04175115811,-0.2922581068,-0.2922581068,0.1269947699,0.4192528767,0.4192528767,,,,,,,,,,,
0.002244897959,0.0000001486614492,0.000152497301,0.07959967439,0.07959967439,-0.005640030941,-0.0422521093,-0.2957647651,-0.2957647651,0.1274918146,0.4232565797,0.4232565797,,,,,,,,,,,
0.002267573696,0.0000001521603672,0.0001543022823,0.07946156524,0.07946156524,-0.005772775548,-0.0427522117,-0.2992654819,-0.2992654819,0.1279865525,0.4272520344,0.4272520344,,,,,,,,,,,
0.002290249433,0.0000001557001434,0.0001561041318,0.07932052133,0.07932052133,-0.005907070266,-0.0432514464,-0.3027601248,-0.3027601248,0.128479038,0.4312391628,0.4312391628,,,,,,,,,,,
0.00231292517,0.0000001592807054,0.0001579027831,0.07917661525,0.07917661525,-0.006042912345,-0.04374979496,-0.3062485647,-0.3062485647,0.1289693225,0.4352178872,0.4352178872,,,,,,,,,,,
0.002335600907,0.0000001629019791,0.0001596981712,0.0790299161,0.0790299161,-0.006180298977,-0.04424723939,-0.3097306758,-0.3097306758,0.1294574545,0.4391881302,0.4391881302,,,,,,,,,,,
0.002358276644,0.0000001665638891,0.0001614902328,0.07888048977,0.07888048977,-0.006319227301,-0.04474376216,-0.3132063351,-0.3132063351,0.1299434792,0.4431498144,0.4431498144,,,,,,,,,,,
0.002380952381,0.0000001702663587,0.0001632789061,0.07872839903,0.07872839903,-0.006459694401,-0.04523934613,-0.3166754229,-0.3166754229,0.1304274396,0.4471028625,0.4471028625,,,,,,,,,,,
0.002403628118,0.0000001740093095,0.0001650641305,0.07857370374,0.07857370374,-0.006601697311,-0.04573397455,-0.3201378218,-0.3201378218,0.1309093756,0.4510471975,0.4510471975,,,,,,,,,,,
0.002426303855,0.000000177792662,0.0001668458472,0.07841646096,0.07841646096,-0.006745233013,-0.04622763106,-0.3235934174,-0.3235934174,0.131389325,0.4549827425,0.4549827425,,,,,,,,,,,
0.002448979592,0.0000001816163354,0.0001686239982,0.07825672511,0.07825672511,-0.006890298439,-0.04672029967,-0.3270420977,-0.3270420977,0.1318673232,0.4589094209,0.4589094209,,,,,,,,,,,
0.002471655329,0.0000001854802476,0.0001703985271,0.07809454807,0.07809454807,-0.007036890473,-0.04721196469,-0.3304837529,-0.3304837529,0.1323434032,0.4628271561,0.4628271561,,,,,,,,,,,
0.002494331066,0.0000001893843152,0.0001721693785,0.07792997936,0.07792997936,-0.007185005952,-0.04770261081,-0.3339182757,-0.3339182757,0.1328175961,0.4667358718,0.4667358718,,,,,,,,,,,
0.002517006803,0.0000001933284534,0.0001739364983,0.07776306624,0.07776306624,-0.007334641665,-0.04819222298,-0.3373455609,-0.3373455609,0.1332899309,0.4706354918,0.4706354918,,,,,,,,,,,
0.00253968254,0.0000001973125766,0.0001756998331,0.07759385379,0.07759385379,-0.007485794356,-0.04868078649,-0.3407655054,-0.3407655054,0.1337604346,0.4745259401,0.4745259401,,,,,,,,,,,
0.002562358277,0.0000002013365978,0.0001774593309,0.07742238507,0.07742238507,-0.007638460724,-0.04916828688,-0.3441780082,-0.3441780082,0.1342291327,0.4784071409,0.4784071409,,,,,,,,,,,
0.002585034014,0.0000002054004286,0.0001792149405,0.07724870119,0.07724870119,-0.007792637425,-0.04965470999,-0.3475829699,-0.3475829699,0.1346960486,0.4822790185,0.4822790185,,,,,,,,,,,
0.002607709751,0.0000002095039799,0.0001809666118,0.07707284142,0.07707284142,-0.007948321069,-0.05014004188,-0.3509802932,-0.3509802932,0.1351612044,0.4861414975,0.4861414975,,,,,,,,,,,
0.002630385488,0.0000002136471612,0.0001827142953,0.07689484329,0.07689484329,-0.008105508227,-0.0506242689,-0.3543698823,-0.3543698823,0.1356246204,0.4899945027,0.4899945027,,,,,,,,,,,
0.002653061224,0.000000217829881,0.0001844579425,0.07671474266,0.07671474266,-0.008264195427,-0.05110737761,-0.3577516432,-0.3577516432,0.1360863157,0.4938379589,0.4938379589,,,,,,,,,,,
0.002675736961,0.0000002220520466,0.0001861975058,0.07653257381,0.07653257381,-0.008424379154,-0.05158935479,-0.3611254835,-0.3611254835,0.1365463078,0.4976717913,0.4976717913,,,,,,,,,,,
0.002698412698,0.0000002263135645,0.0001879329383,0.07634836954,0.07634836954,-0.008586055855,-0.05207018746,-0.3644913122,-0.3644913122,0.1370046129,0.5014959251,0.5014959251,,,,,,,,,,,
0.002721088435,0.0000002306143399,0.0001896641939,0.07616216123,0.07616216123,-0.008749221936,-0.05254986282,-0.3678490398,-0.3678490398,0.137461246,0.5053102858,0.5053102858,,,,,,,,,,,
0.002743764172,0.000000234954277,0.000191391227,0.07597397889,0.07597397889,-0.008913873766,-0.05302836829,-0.3711985781,-0.3711985781,0.137916221,0.509114799,0.509114799,,,,,,,,,,,
0.002766439909,0.0000002393332791,0.000193113993,0.07578385128,0.07578385128,-0.009080007673,-0.05350569147,-0.3745398403,-0.3745398403,0.1383695504,0.5129093907,0.5129093907,,,,,,,,,,,
0.002789115646,0.0000002437512485,0.0001948324477,0.07559180592,0.07559180592,-0.009247619948,-0.05398182012,-0.3778727409,-0.3778727409,0.138821246,0.5166939869,0.5166939869,,,,,,,,,,,
0.002811791383,0.0000002482080863,0.0001965465476,0.07539786921,0.07539786921,-0.009416706846,-0.05445674221,-0.3811971955,-0.3811971955,0.1392713183,0.5204685137,0.5204685137,,,,,,,,,,,
0.00283446712,0.0000002527036928,0.0001982562498,0.07520206642,0.07520206642,-0.009587264581,-0.05493044585,-0.3845131209,-0.3845131209,0.1397197769,0.5242328978,0.5242328978,,,,,,,,,,,
0.002857142857,0.0000002572379675,0.0001999615121,0.07500442181,0.07500442181,-0.009759289336,-0.05540291931,-0.3878204352,-0.3878204352,0.1401666305,0.5279870657,0.5279870657,,,,,,,,,,,
0.002879818594,0.0000002618108086,0.0002016622926,0.07480495865,0.07480495865,-0.009932777254,-0.05587415103,-0.3911190572,-0.3911190572,0.1406118869,0.5317309442,0.5317309442,,,,,,,,,,,
0.002902494331,0.0000002664221136,0.0002033585502,0.07460369928,0.07460369928,-0.01010772444,-0.05634412958,-0.3944089071,-0.3944089071,0.1410555533,0.5354644604,0.5354644604,,,,,,,,,,,
0.002925170068,0.000000271071779,0.0002050502441,0.07440066513,0.07440066513,-0.01028412698,-0.05681284367,-0.3976899057,-0.3976899057,0.1414976358,0.5391875415,0.5391875415,,,,,,,,,,,
0.002947845805,0.0000002757597004,0.000206737334,0.07419587683,0.07419587683,-0.0104619809,-0.05728028216,-0.4009619751,-0.4009619751,0.1419381399,0.542900115,0.542900115,,,,,,,,,,,
0.002970521542,0.0000002804857725,0.0002084197802,0.07398935417,0.07398935417,-0.01064128221,-0.05774643401,-0.4042250381,-0.4042250381,0.1423770704,0.5466021085,0.5466021085,,,,,,,,,,,
0.002993197279,0.0000002852498891,0.0002100975433,0.07378111623,0.07378111623,-0.01082202689,-0.05821128835,-0.4074790184,-0.4074790184,0.1428144315,0.5502934499,0.5502934499,,,,,,,,,,,
0.003015873016,0.0000002900519432,0.0002117705845,0.07357118133,0.07357118133,-0.01100421086,-0.05867483438,-0.4107238407,-0.4107238407,0.1432502266,0.5539740672,0.5539740672,,,,,,,,,,,
0.003038548753,0.0000002948918268,0.0002134388652,0.07335956714,0.07335956714,-0.01118783004,-0.05913706145,-0.4139594302,-0.4139594302,0.1436844586,0.5576438888,0.5576438888,,,,,,,,,,,
0.00306122449,0.000000299769431,0.0002151023475,0.07314629067,0.07314629067,-0.01137288029,-0.05959795901,-0.4171857131,-0.4171857131,0.14411713,0.5613028431,0.5613028431,,,,,,,,,,,
